Price,Open,High,Low,Close
Ticker,ZO=F,ZO=F,ZO=F,ZO=F
Date,,,,
2016-05-12 00:00:00+00:00,180.0,180.0,180.0,180.0
2016-05-13 00:00:00+00:00,189.75,189.75,179.0,179.0
2016-05-16 00:00:00+00:00,195.25,197.75,192.0,197.0
2016-05-17 00:00:00+00:00,197.0,198.5,195.75,196.5
2016-05-18 00:00:00+00:00,197.5,197.75,192.75,193.5
2016-05-19 00:00:00+00:00,194.25,194.5,187.5,188.25
2016-05-20 00:00:00+00:00,189.25,190.75,187.5,189.5
2016-05-23 00:00:00+00:00,189.0,190.25,188.0,189.5
2016-05-24 00:00:00+00:00,190.25,190.25,188.25,188.75
2016-05-25 00:00:00+00:00,188.75,191.75,187.5,190.0
2016-05-26 00:00:00+00:00,190.0,194.0,189.75,191.25
2016-05-27 00:00:00+00:00,191.75,194.0,191.25,193.0
2016-05-31 00:00:00+00:00,193.0,193.0,186.5,189.0
2016-06-01 00:00:00+00:00,189.0,190.5,186.75,190.25
2016-06-02 00:00:00+00:00,190.75,191.75,187.75,190.75
2016-06-03 00:00:00+00:00,189.25,191.5,187.25,188.0
2016-06-06 00:00:00+00:00,188.0,195.25,188.0,193.75
2016-06-07 00:00:00+00:00,194.5,197.5,194.0,196.5
2016-06-08 00:00:00+00:00,198.0,206.75,197.25,205.75
2016-06-09 00:00:00+00:00,205.0,209.0,200.5,205.25
2016-06-10 00:00:00+00:00,204.0,209.75,200.5,201.75
2016-06-13 00:00:00+00:00,201.75,208.75,201.75,205.25
2016-06-14 00:00:00+00:00,205.0,207.5,201.5,206.5
2016-06-15 00:00:00+00:00,207.0,210.5,203.75,204.5
2016-06-16 00:00:00+00:00,204.5,205.0,200.5,204.5
2016-06-17 00:00:00+00:00,203.0,210.25,203.0,208.25
2016-06-20 00:00:00+00:00,211.0,212.25,207.0,208.25
2016-06-21 00:00:00+00:00,207.5,209.0,203.0,206.5
2016-06-22 00:00:00+00:00,205.25,209.75,201.0,206.5
2016-06-23 00:00:00+00:00,206.5,209.5,202.25,207.25
2016-06-24 00:00:00+00:00,206.5,210.5,201.25,209.0
2016-06-27 00:00:00+00:00,210.25,213.25,202.25,204.0
2016-06-28 00:00:00+00:00,208.75,219.0,203.0,206.0
